3.45865 7.68927 12.5557 5.43565 50000 23899 0.0136615 3.60884 5.65375
3.4812 7.66426 12.4719 5.40043 50000 23854 0.0135928 3.59073 5.61559
3.50376 7.52617 12.3866 5.36567 50000 23797 0.0135247 3.56884 5.57667
3.52632 7.50037 12.3049 5.33134 50000 23733 0.0134573 3.54747 5.53902
3.54887 8.03254 12.5239 5.29746 50000 23680 0.0133906 3.52853 5.50083
3.57143 7.11507 12.141 5.264 50000 23630 0.0133245 3.51029 5.46554
3.59398 6.75887 11.4669 5.23096 50000 23572 0.0132591 3.49262 5.43158
3.61654 6.84636 11.8365 5.19834 50000 23512 0.0131943 3.47447 5.39791
3.6391 6.82484 11.3176 5.16612 50000 23452 0.0131301 3.45734 5.36293
3.66165 6.80182 11.3916 5.13429 50000 23385 0.0130666 3.43789 5.32858
3.68421 6.77917 11.4629 5.10286 50000 23334 0.0130037 3.42024 5.29378
3.70677 6.75615 11.3915 5.07181 50000 23286 0.0129414 3.40433 5.25886
3.72932 6.73226 11.3178 5.04113 50000 23245 0.0128796 3.38933 5.22515
3.75188 6.70912 11.2473 5.01082 50000 23188 0.0128185 3.37289 5.19089
3.77444 6.68578 11.8841 4.98088 50000 23143 0.0127579 3.35681 5.15961
3.79699 6.6628 10.9655 4.95129 50000 23086 0.0126979 3.33908 5.12849
3.81955 6.64011 11.8758 4.92205 50000 23034 0.0126385 3.32279 5.09741
3.84211 6.61749 11.5244 4.89315 50000 22984 0.0125796 3.30556 5.06541
3.86466 6.60033 11.4531 4.86459 50000 22935 0.0125213 3.29014 5.03533
3.88722 6.58677 11.3838 4.83636 50000 22879 0.0124635 3.27592 5.00562
3.90977 6.5719 11.5868 4.80846 50000 22823 0.0124063 3.25878 4.9755
3.93233 6.45225 11.7875 4.78088 50000 22780 0.0123495 3.24236 4.94644
3.95489 6.43867 11.4473 4.75361 50000 22738 0.0122933 3.22616 4.91555
3.97744 6.53075 10.9816 4.72665 50000 22673 0.0122376 3.20953 4.88665
4 6.83273 11.0516 4.7 50000 22621 0.0121824 3.19378 4.85722
4.02256 6.39934 10.1947 4.67364 50000 22573 0.0121277 3.17957 4.83042
4.04511 6.38749 9.87422 4.64758 50000 22509 0.0120735 3.16225 4.80352
4.06767 6.27027 9.95055 4.62181 50000 22445 0.0120197 3.14746 4.77716
4.09023 6.04936 10.8054 4.59632 50000 22398 0.0119665 3.13327 4.74919
4.11278 6.66178 10.7469 4.57112 50000 22350 0.0119137 3.11985 4.72199
4.13534 6.54391 10.6874 4.54618 50000 22310 0.0118613 3.10531 4.69458
4.15789 6.63502 10.6285 4.52152 50000 22267 0.0118095 3.09144 4.66903
4.18045 5.69119 10.5709 4.49712 50000 22221 0.011758 3.07878 4.64322
4.20301 6.71277 9.62626 4.47299 50000 22163 0.0117071 3.06543 4.61806
4.22556 6.59732 10.2041 4.44911 50000 22113 0.0116565 3.05296 4.59272
4.24812 5.76302 10.2757 4.42549 50000 22072 0.0116064 3.03834 4.56683
4.27068 6.3683 9.97042 4.40211 50000 22027 0.0115568 3.02479 4.54092
4.29323 6.6643 10.1661 4.37898 50000 21986 0.0115075 3.01113 4.51669
4.31579 6.34389 9.98902 4.3561 50000 21944 0.0114587 2.99967 4.49274
4.33835 6.3324 10.0604 4.33345 50000 21890 0.0114103 2.98734 4.46898
4.3609 6.3208 10.0079 4.31103 50000 21843 0.0113623 2.97244 4.44288
4.38346 6.30909 9.95547 4.28885 50000 21801 0.0113147 2.95921 4.41904
4.40602 5.99328 9.90287 4.26689 50000 21760 0.0112674 2.94709 4.39523
4.42857 6.28728 10.2125 4.24516 50000 21714 0.0112206 2.93453 4.37241
4.45113 6.07375 10.0406 4.22365 50000 21666 0.0111742 2.92075 4.34963
4.47368 6.06363 9.98976 4.20235 50000 21620 0.0111281 2.91002 4.32708
4.49624 6.05307 9.82197 4.18127 50000 21557 0.0110825 2.8952 4.30391
4.5188 6.14233 9.77095 4.1604 50000 21515 0.0110372 2.88414 4.28073
4.54135 5.9309 9.72259 4.13974 50000 21472 0.0109923 2.8712 4.25791
